id_coordenada_dibujo_ruta,id_dibujo_ruta_linea,latitud_dibujo_ruta,longitud_dibujo_ruta,posicion,id_dibujo_rutas,id_ruta,color_ruta,grosor_ruta,opacidad_ruta,id_cuenta_usuario_dibujo,nombre_cuenta_usuario_dibujo,id_cliente_dibujo_ruta,id_ruta,id_tipo_ruta,id_tipo_impresion_hoja_ruta,nombre_ruta,cantidad_punto_ruta,coincidencia_min,numero_ruta,ver_totales,ver_observaciones,ver_retraso_en_planilla,ver_velocidad_excedida,monto_velocidad_excedida,orden_pestania_planilla,visualizar_ruta,frecuencia_envio_hora,estado_ruta,reasignacion_grupal,id_cuenta_usuario_ruta,nombre_cuenta_usuario_ruta,id_cliente_ruta
2668,19,-17.378650988595737,-66.18379412068843,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2669,19,-17.37859979317456,-66.18450222386836,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2670,19,-17.378592113860147,-66.18466583861827,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2671,19,-17.378561396599277,-66.18502257241725,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2672,19,-17.37853323910563,-66.18527470006465,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2673,19,-17.378474364332167,-66.18574676885127,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2674,19,-17.378348935403835,-66.18574408664226,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2675,19,-17.378310538775935,-66.18592915906429,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2676,19,-17.378282381243714,-66.18617324008464,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2677,19,-17.378274701915984,-66.18631539716243,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2678,19,-17.378256783483376,-66.18638781680583,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2679,19,-17.378208147728866,-66.18672577514171,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2680,19,-17.37812623484995,-66.18752239121913,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2681,19,-17.378075039282034,-66.18806956185817,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2682,19,-17.378077599060774,-66.18811784162044,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2683,19,-17.37823374549601,-66.18815807475566,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2684,19,-17.378087838175375,-66.18844507112026,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2685,19,-17.377913773149505,-66.18876425399303,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2686,19,-17.377550283885405,-66.18922022952556,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2687,19,-17.376682514344058,-66.19041917695522,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2688,19,-17.376659476158597,-66.19046209229946,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2689,19,-17.377332701938364,-66.19067130460262,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2690,19,-17.377243109296785,-66.19082687272548,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2691,19,-17.377127918693198,-66.19099048747539,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2692,19,-17.376933374398103,-66.19125066174983,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2693,19,-17.37689753726857,-66.19130967034816,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2694,19,-17.376418854937178,-66.192001680274,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2695,19,-17.376324142242034,-66.19213847293376,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2696,19,-17.376201271645566,-66.192361096282,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2697,19,-17.376214070669892,-66.1924522913885,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2698,19,-17.376403496125082,-66.19250325335979,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2699,19,-17.376575002787103,-66.1925059355688,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2700,19,-17.377250788667798,-66.19257299079418,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2701,19,-17.37811733906799,-66.19265818416825,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2702,19,-17.37817109440152,-66.19266891300431,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2703,19,-17.37810965973334,-66.19341724931947,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2704,19,-17.378025187030943,-66.19419240772477,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2705,19,-17.37799958923465,-66.19474226057282,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2706,19,-17.377881839325564,-66.1959090214943,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2707,19,-17.37827348546931,-66.19594657242051,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2708,19,-17.378990221340516,-66.19600558101884,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2709,19,-17.379031177591255,-66.19601899206391,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2710,19,-17.37908237289179,-66.19523578703156,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2711,19,-17.37914380723355,-66.19427555620423,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2712,19,-17.379973168829295,-66.19435334026566,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2713,19,-17.381206965237926,-66.1944311243271,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2714,19,-17.38175730742688,-66.19448745071641,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2715,19,-17.381647239121467,-66.19471543848267,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2716,19,-17.381613962644014,-66.19509094774476,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2717,19,-17.381532051289106,-66.19607800066224,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2718,19,-17.381460378823498,-66.19705164253465,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2719,19,-17.38132770468738,-66.1981593948578,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2720,19,-17.38124323346993,-66.19891846000901,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2721,19,-17.38113060511937,-66.19993233501664,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2722,19,-17.38104357407375,-66.20074504434815,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2723,19,-17.381041014336496,-66.20078259527436,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2724,19,-17.380782480688605,-66.20076918422929,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2725,19,-17.38014567738245,-66.20074065312019,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2726,19,-17.37960044854805,-66.20071651323906,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2727,19,-17.379462221594917,-66.20070846661201,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2728,19,-17.37882893199323,-66.20068808605802,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2729,19,-17.37820178770687,-66.20066931059492,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2730,19,-17.377687271810537,-66.2007014971031,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2731,19,-17.377641195689566,-66.20094289591444,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2732,19,-17.37757464127215,-66.2012057523979,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2733,19,-17.377413374698843,-66.2019621353401,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2734,19,-17.37733658104257,-66.20237519552839,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
2735,19,-17.377671913104834,-66.20236983111036,NULL,19,171,#de1916,5,0.5,5,"C-Linea LL Rastreo",503,171,1,2,PUNATA,15,2,2,1,1,1,0,0,3,1,10,1,0,5,"C-Linea LL Rastreo",503
